orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
ctp[c],ctp,MNXM1103718,MNXM1103718[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fmn[c],fmn,MNXM1364295,MNXM1364295[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cdp[c],cdp,MNXM1102191,MNXM1102191[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fad[c],fad,MNXM1364297,MNXM1364297[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tym[c],tym,MNXM603,MNXM603[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg"
y_glu_tyr[c],y_glu_tyr,MNXM146283,MNXM146283[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
g3p[c],g3p,MNXM1373252,MNXM1373252[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4HFCP[c],4HFCP,MNXM9823,MNXM9823[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
ala__L[c],ala__L,MNXM1105732,MNXM1105732[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
pyr[c],pyr,MNXM23,MNXM23[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
A4HFCP[c],A4HFCP,MNXM9857,MNXM9857[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
A4HFCPP[c],A4HFCPP,MNXM147846,MNXM147846[c],c,TRUE,MetanetX conversion,FALSE,"kegg, chebi"
apmf_glu[c],apmf_glu,MNXM726027,MNXM726027[c],c,TRUE,MetanetX conversion,FALSE,"kegg, chebi"
akg[c],akg,MNXM1369648,MNXM1369648[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
accoa[c],accoa,MNXM1104266,MNXM1104266[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
htca[c],htca,MNXM527195,MNXM527195[c],c,TRUE,MetanetX conversion,FALSE,seed
coa[c],coa,MNXM727276,MNXM727276[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhp23cp[c],dhp23cp,MNXM114350,MNXM114350[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhp3p[c],dhp3p,MNXM1364608,MNXM1364608[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
dhpmp[c],dhpmp,MNXM1107940,MNXM1107940[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhnpt[c],dhnpt,MNXM1372340,MNXM1372340[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gcald[c],gcald,MNXM734590,MNXM734590[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
6hmhpt[c],6hmhpt,MNXM728662,MNXM728662[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
6hmhptpp[c],6hmhptpp,MNXM727068,MNXM727068[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
prpp[c],prpp,MNXM1104453,MNXM1104453[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4abz[c],4abz,MNXM421,MNXM421[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
Brfap[c],Brfap,MNXM114345,MNXM114345[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4hbz[c],4hbz,MNXM164,MNXM164[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
BRAHP[c],BRAHP,MNXM147814,MNXM147814[c],c,TRUE,MetanetX conversion,FALSE,"kegg, chebi"
asp__L[c],asp__L,MNXM1364673,MNXM1364673[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
BRFSAP[c],BRFSAP,BRFSAP,BRFSAP[c],c,FALSE,Unchanged,FALSE,None
fum[c],fum,MNXM737340,MNXM737340[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhrfap_m[c],dhrfap_m,dhrfap_m,dhrfap_m[c],c,FALSE,Unchanged,FALSE,None
dhadrp_m[c],dhadrp_m,dhadrp_m,dhadrp_m[c],c,FALSE,Unchanged,FALSE,None
dhadr_m[c],dhadr_m,dhadr_m,dhadr_m[c],c,FALSE,Unchanged,FALSE,None
dhrfap[c],dhrfap,MNXM1543140,MNXM1543140[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhadrp[c],dhadrp,MNXM6964,MNXM6964[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
dhadrpr_m[c],dhadrpr_m,dhadrpr_m,dhadrpr_m[c],c,FALSE,Unchanged,FALSE,None
dhadrdpr_m[c],dhadrdpr_m,dhadrdpr_m,dhadrdpr_m[c],c,FALSE,Unchanged,FALSE,None
S2hglut[c],S2hglut,MNXM733232,MNXM733232[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
h2mpt[c],h2mpt,MNXM3586,MNXM3586[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
so3[c],so3,MNXM726339,MNXM726339[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
pep[c],pep,MNXM73,MNXM73[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
slp__L[c],slp__L,MNXM91223,MNXM91223[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
sl__L[c],sl__L,MNXM90148,MNXM90148[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
3spyr[c],3spyr,MNXM594,MNXM594[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
2saa[c],2saa,MNXM434,MNXM434[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
hcit[c],hcit,MNXM1364134,MNXM1364134[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hacon[c],hacon,MNXM920,MNXM920[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hicit[c],hicit,MNXM984,MNXM984[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2oxoadp[c],2oxoadp,MNXM263,MNXM263[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
Rh2cit[c],Rh2cit,MNXM1370535,MNXM1370535[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
h2acon_C[c],h2acon_C,MNXM5672,MNXM5672[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tih2cit[c],tih2cit,MNXM4151,MNXM4151[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ohepa[c],ohepa,MNXM114343,MNXM114343[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
Rh3cit[c],Rh3cit,MNXM4856,MNXM4856[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
h3acon_C[c],h3acon_C,MNXM5673,MNXM5673[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tih3cit[c],tih3cit,MNXM726968,MNXM726968[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg"
2ood[c],2ood,MNXM114285,MNXM114285[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
7ohp[c],7ohp,MNXM4423,MNXM4423[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
cys__L[c],cys__L,MNXM738068,MNXM738068[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
ser__L[c],ser__L,MNXM737787,MNXM737787[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
7mhp[c],7mhp,MNXM5029,MNXM5029[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
7mht[c],7mht,MNXM3883,MNXM3883[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
iscsh[c],iscsh,MNXM1093236,MNXM1093236[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg"
iscssh[c],iscssh,MNXM1375063,MNXM1375063[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg"
f390a[c],f390a,MNXM1103503,MNXM1103503[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, chebi"
f390g[c],f390g,MNXM1101263,MNXM1101263[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, chebi"
3mob[c],3mob,MNXM732866,MNXM732866[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
2dhp[c],2dhp,MNXM959,MNXM959[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pant__R[c],pant__R,MNXM593,MNXM593[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4pppa[c],4pppa,MNXM2583,MNXM2583[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
ala_B[c],ala_B,MNXM144,MNXM144[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4ppan[c],4ppan,MNXM735771,MNXM735771[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4ppcys[c],4ppcys,MNXM730898,MNXM730898[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cmp[c],cmp,MNXM1103302,MNXM1103302[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pan4p[c],pan4p,MNXM373,MNXM373[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dpcoa[c],dpcoa,MNXM1104543,MNXM1104543[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ac[c],ac,MNXM26,MNXM26[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
co[c],co,MNXM726637,MNXM726637[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
oaa[c],oaa,MNXM46,MNXM46[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
mal__L[c],mal__L,MNXM1107192,MNXM1107192[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
succ[c],succ,MNXM25,MNXM25[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
succoa[c],succoa,MNXM1104774,MNXM1104774[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2pg[c],2pg,MNXM275,MNXM275[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
3pg[c],3pg,MNXM727604,MNXM727604[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
13dpg[c],13dpg,MNXM1364640,MNXM1364640[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2dr5p[c],2dr5p,MNXM732594,MNXM732594[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fdp[c],fdp,MNXM1364374,MNXM1364374[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
f6p[c],f6p,MNXM1107898,MNXM1107898[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
g6p[c],g6p,MNXM1364259,MNXM1364259[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
g1p[c],g1p,MNXM1364357,MNXM1364357[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
utp[c],utp,MNXM1101474,MNXM1101474[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
udpg[c],udpg,MNXM1364158,MNXM1364158[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
23dpg[c],23dpg,MNXM892,MNXM892[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cdpg[c],cdpg,MNXM1103517,MNXM1103517[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
alac__S[c],alac__S,MNXM1103847,MNXM1103847[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3hmoa[c],3hmoa,MNXM1638,MNXM1638[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
23dhmb[c],23dhmb,MNXM734,MNXM734[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
val__L[c],val__L,MNXM199,MNXM199[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ibcoa[c],ibcoa,MNXM1104531,MNXM1104531[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3c3hmp[c],3c3hmp,MNXM730929,MNXM730929[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2ippm[c],2ippm,MNXM1369559,MNXM1369559[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3c2hmp[c],3c2hmp,MNXM741109,MNXM741109[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3c4mop[c],3c4mop,MNXM1602,MNXM1602[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
4mop[c],4mop,MNXM404,MNXM404[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
leu__L[c],leu__L,MNXM1106761,MNXM1106761[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
citm[c],citm,MNXM1364563,MNXM1364563[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
citac[c],citac,MNXM727489,MNXM727489[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
r3mmal[c],r3mmal,MNXM725945,MNXM725945[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2obut[c],2obut,MNXM159,MNXM159[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2ahbut[c],2ahbut,MNXM726902,MNXM726902[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
23dhmp[c],23dhmp,MNXM1202,MNXM1202[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3mop[c],3mop,MNXM1363947,MNXM1363947[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ile__L[c],ile__L,MNXM728337,MNXM728337[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ppa[c],ppa,MNXM1094052,MNXM1094052[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ppcoa[c],ppcoa,MNXM1364414,MNXM1364414[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ppa[e],ppa,MNXM1094052,MNXM1094052[e],e,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
asn__L[c],asn__L,MNXM1107821,MNXM1107821[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4pasp[c],4pasp,MNXM1177,MNXM1177[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
aspsa[c],aspsa,MNXM361,MNXM361[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4hthdp[c],4hthdp,MNXM1137652,MNXM1137652[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
thdp[c],thdp,MNXM480,MNXM480[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
26dap_LL[c],26dap_LL,MNXM644,MNXM644[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
26dap__M[c],26dap__M,MNXM529,MNXM529[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
lys__L[c],lys__L,MNXM1364416,MNXM1364416[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
a6ohd[c],a6ohd,MNXM1873,MNXM1873[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
acglu[c],acglu,MNXM1371649,MNXM1371649[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
acg5p[c],acg5p,MNXM1384,MNXM1384[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
acg5sa[c],acg5sa,MNXM1062,MNXM1062[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
acorn[c],acorn,MNXM817,MNXM817[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
orn[c],orn,MNXM741175,MNXM741175[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
citr__L[c],citr__L,MNXM732471,MNXM732471[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
argsuc[c],argsuc,MNXM722743,MNXM722743[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
arg__L[c],arg__L,MNXM739527,MNXM739527[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
agm[c],agm,MNXM328,MNXM328[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ptrc[c],ptrc,MNXM118,MNXM118[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
urea[c],urea,MNXM117,MNXM117[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pro__L[c],pro__L,MNXM114,MNXM114[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
rib__D[c],rib__D,MNXM1108051,MNXM1108051[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
r5p[c],r5p,MNXM1364029,MNXM1364029[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
drib[c],drib,MNXM1372394,MNXM1372394[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ah6p__D[c],ah6p__D,MNXM148082,MNXM148082[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fald[c],fald,MNXM1365101,MNXM1365101[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
prbatp[c],prbatp,MNXM1372184,MNXM1372184[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
prbamp[c],prbamp,MNXM1524824,MNXM1524824[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
prfp[c],prfp,MNXM1397,MNXM1397[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
prlp[c],prlp,MNXM1408,MNXM1408[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
aicar[c],aicar,MNXM1103365,MNXM1103365[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
eig3p[c],eig3p,MNXM1422,MNXM1422[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
imacp[c],imacp,MNXM1456,MNXM1456[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hisp[c],hisp,MNXM1482,MNXM1482[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
histd[c],histd,MNXM1281,MNXM1281[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
histda[c],histda,MNXM1093182,MNXM1093182[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
his__L[c],his__L,MNXM1107769,MNXM1107769[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3php[c],3php,MNXM541,MNXM541[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pser__L[c],pser__L,MNXM1094062,MNXM1094062[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gly[c],gly,MNXM29,MNXM29[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
trnacys[c],trnacys,MNXM1543933,MNXM1543933[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pstrnacys[c],pstrnacys,MNXM727313,MNXM727313[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg"
cystrna[c],cystrna,MNXM1543098,MNXM1543098[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hom__L[c],hom__L,MNXM353,MNXM353[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
achms[c],achms,MNXM1372419,MNXM1372419[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hcys__L[c],hcys__L,MNXM123,MNXM123[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
phom[c],phom,MNXM1334,MNXM1334[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tcamp[c],tcamp,MNXM145767,MNXM145767[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
ade[c],ade,MNXM168,MNXM168[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tcade[c],tcade,MNXM744131,MNXM744131[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg"
adn[c],adn,MNXM1105760,MNXM1105760[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
sih[c],sih,MNXM4817,MNXM4817[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
ins[c],ins,MNXM1103335,MNXM1103335[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
5mta[c],5mta,MNXM1101977,MNXM1101977[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
mti[c],mti,MNXM2620,MNXM2620[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
hxan[c],hxan,MNXM732487,MNXM732487[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
5mdr1p[c],5mdr1p,MNXM1363941,MNXM1363941[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
5mdru1p[c],5mdru1p,MNXM737603,MNXM737603[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
enol[c],enol,MNXM722979,MNXM722979[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
dkfp[c],dkfp,MNXM1974,MNXM1974[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dohau[c],dohau,MNXM6780,MNXM6780[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hpp[c],hpp,MNXM5788,MNXM5788[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
3dhq[c],3dhq,MNXM736874,MNXM736874[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3dhsk[c],3dhsk,MNXM611,MNXM611[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
skm[c],skm,MNXM602,MNXM602[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
skm5p[c],skm5p,MNXM1265,MNXM1265[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3psme[c],3psme,MNXM1365,MNXM1365[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
chor[c],chor,MNXM337,MNXM337[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
phpyr[c],phpyr,MNXM730221,MNXM730221[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
phe__L[c],phe__L,MNXM741664,MNXM741664[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pphn[c],pphn,MNXM737312,MNXM737312[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
phaccoa[c],phaccoa,MNXM1104563,MNXM1104563[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pac[c],pac,MNXM737265,MNXM737265[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
34hpp[c],34hpp,MNXM153,MNXM153[c],c,TRUE,MetanetX conversion,FALSE,"bigg, kegg, chebi"
hphaccoa[c],hphaccoa,MNXM735078,MNXM735078[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
4hphac[c],4hphac,MNXM735208,MNXM735208[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
anth[c],anth,MNXM188,MNXM188[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pran[c],pran,MNXM1489,MNXM1489[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
2cpr5p[c],2cpr5p,MNXM1455,MNXM1455[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
3ig3p[c],3ig3p,MNXM730763,MNXM730763[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
indole[c],indole,MNXM735090,MNXM735090[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
trp__L[c],trp__L,MNXM741553,MNXM741553[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
indpyr[c],indpyr,MNXM315,MNXM315[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
indaccoa[c],indaccoa,MNXM1524727,MNXM1524727[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ind3ac[c],ind3ac,MNXM383,MNXM383[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
mi1p__D[c],mi1p__D,MNXM1365116,MNXM1365116[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
inost[c],inost,MNXM1105941,MNXM1105941[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
udpgal[c],udpgal,MNXM1104754,MNXM1104754[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
udpgalfur[c],udpgalfur,MNXM1102185,MNXM1102185[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
o2s[c],o2s,MNXM1107906,MNXM1107906[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
h2o2[c],h2o2,MNXM732620,MNXM732620[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
o2[c],o2,MNXM735438,MNXM735438[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ham[c],ham,MNXM730229,MNXM730229[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cyan[c],cyan,MNXM727657,MNXM727657[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tsul[c],tsul,MNXM1094289,MNXM1094289[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tcynt[c],tcynt,MNXM1363724,MNXM1363724[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
mercppyr[c],mercppyr,MNXM1214,MNXM1214[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
trdrd[c],trdrd,MNXM741334,MNXM741334[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
