model_id,metabolite_id,base_metabolite,is_metanetx,appears_standardized
arthro,MNXM25[e],MNXM25,TRUE,TRUE
arthro,MNXM736685[e],MNXM736685,TRUE,TRUE
arthro,MNXM1372305[e],MNXM1372305,TRUE,TRUE
arthro,MNXM1105684[e],MNXM1105684,TRUE,TRUE
arthro,MNXM1364330[e],MNXM1364330,TRUE,TRUE
arthro,MNXM1369195[e],MNXM1369195,TRUE,TRUE
arthro,MNXM1363965[e],MNXM1363965,TRUE,TRUE
arthro,MNXM1562[e],MNXM1562,TRUE,TRUE
arthro,MNXM7343[e],MNXM7343,TRUE,TRUE
arthro,MNXM11[e],MNXM11,TRUE,TRUE
arthro,MNXM124[e],MNXM124,TRUE,TRUE
arthro,MNXM8825[e],MNXM8825,TRUE,TRUE
arthro,MNXM617[e],MNXM617,TRUE,TRUE
arthro,MNXM8667[e],MNXM8667,TRUE,TRUE
arthro,MNXM739791[e],MNXM739791,TRUE,TRUE
arthro,MNXM282[e],MNXM282,TRUE,TRUE
arthro,MNXM731366[e],MNXM731366,TRUE,TRUE
arthro,MNXM1370308[e],MNXM1370308,TRUE,TRUE
arthro,MNXM731166[e],MNXM731166,TRUE,TRUE
arthro,MNXM731950[e],MNXM731950,TRUE,TRUE
arthro,MNXM683[e],MNXM683,TRUE,TRUE
arthro,MNXM738834[e],MNXM738834,TRUE,TRUE
arthro,MNXM1104590[e],MNXM1104590,TRUE,TRUE
arthro,MNXM1630[e],MNXM1630,TRUE,TRUE
arthro,MNXM713[e],MNXM713,TRUE,TRUE
arthro,MNXM9[e],MNXM9,TRUE,TRUE
arthro,MNXM694[e],MNXM694,TRUE,TRUE
arthro,MNXM1364206[e],MNXM1364206,TRUE,TRUE
arthro,MNXM924[e],MNXM924,TRUE,TRUE
arthro,MNXM89612[e],MNXM89612,TRUE,TRUE
arthro,MNXM1106000[e],MNXM1106000,TRUE,TRUE
arthro,MNXM1105941[e],MNXM1105941,TRUE,TRUE
arthro,MNXM1233[e],MNXM1233,TRUE,TRUE
arthro,MNXM1371096[e],MNXM1371096,TRUE,TRUE
arthro,MNXM117[e],MNXM117,TRUE,TRUE
arthro,MNXM1949[e],MNXM1949,TRUE,TRUE
arthro,MNXM1364345[e],MNXM1364345,TRUE,TRUE
arthro,MNXM733186[e],MNXM733186,TRUE,TRUE
arthro,MNXM1370556[e],MNXM1370556,TRUE,TRUE
arthro,MNXM13[e],MNXM13,TRUE,TRUE
arthro,MNXM1372038[e],MNXM1372038,TRUE,TRUE
arthro,MNXM304[e],MNXM304,TRUE,TRUE
arthro,MNXM1369759[e],MNXM1369759,TRUE,TRUE
arthro,MNXM90960[e],MNXM90960,TRUE,TRUE
arthro,MNXM734847[e],MNXM734847,TRUE,TRUE
arthro,MNXM738804[e],MNXM738804,TRUE,TRUE
arthro,MNXM76[e],MNXM76,TRUE,TRUE
arthro,MNXM2561[e],MNXM2561,TRUE,TRUE
arthro,MNXM730135[e],MNXM730135,TRUE,TRUE
arthro,MNXM1105935[e],MNXM1105935,TRUE,TRUE
arthro,MNXM8670[e],MNXM8670,TRUE,TRUE
arthro,MNXM42654[e],MNXM42654,TRUE,TRUE
arthro,MNXM174[e],MNXM174,TRUE,TRUE
arthro,MNXM66[e],MNXM66,TRUE,TRUE
arthro,MNXM270[e],MNXM270,TRUE,TRUE
arthro,MNXM58[e],MNXM58,TRUE,TRUE
arthro,MNXM1371098[e],MNXM1371098,TRUE,TRUE
arthro,MNXM1[e],MNXM1,TRUE,TRUE
arthro,MNXM1093344[e],MNXM1093344,TRUE,TRUE
arthro,MNXM199[e],MNXM199,TRUE,TRUE
arthro,MNXM735438[e],MNXM735438,TRUE,TRUE
arthro,MNXM1364255[e],MNXM1364255,TRUE,TRUE
arthro,MNXM114[e],MNXM114,TRUE,TRUE
arthro,MNXM398[e],MNXM398,TRUE,TRUE
arthro,MNXM735978[e],MNXM735978,TRUE,TRUE
arthro,MNXM1369515[e],MNXM1369515,TRUE,TRUE
arthro,MNXM726638[e],MNXM726638,TRUE,TRUE
arthro,MNXM1104434[e],MNXM1104434,TRUE,TRUE
arthro,MNXM1485[e],MNXM1485,TRUE,TRUE
arthro,MNXM1105731[e],MNXM1105731,TRUE,TRUE
arthro,MNXM218[e],MNXM218,TRUE,TRUE
arthro,MNXM1108051[e],MNXM1108051,TRUE,TRUE
arthro,MNXM1372603[e],MNXM1372603,TRUE,TRUE
arthro,MNXM730561[e],MNXM730561,TRUE,TRUE
arthro,MNXM118[e],MNXM118,TRUE,TRUE
arthro,MNXM737701[e],MNXM737701,TRUE,TRUE
arthro,MNXM729302[e],MNXM729302,TRUE,TRUE
arthro,MNXM737340[e],MNXM737340,TRUE,TRUE
arthro,MNXM29[e],MNXM29,TRUE,TRUE
arthro,MNXM741664[e],MNXM741664,TRUE,TRUE
arthro,MNXM732487[e],MNXM732487,TRUE,TRUE
arthro,MNXM741173[e],MNXM741173,TRUE,TRUE
arthro,MNXM1369179[e],MNXM1369179,TRUE,TRUE
arthro,MNXM728337[e],MNXM728337,TRUE,TRUE
arthro,MNXM314[e],MNXM314,TRUE,TRUE
arthro,MNXM11814[e],MNXM11814,TRUE,TRUE
arthro,MNXM8664[e],MNXM8664,TRUE,TRUE
arthro,MNXM1363718[e],MNXM1363718,TRUE,TRUE
arthro,MNXM1102177[e],MNXM1102177,TRUE,TRUE
arthro,MNXM1107752[e],MNXM1107752,TRUE,TRUE
arthro,MNXM2255[e],MNXM2255,TRUE,TRUE
arthro,MNXM236[e],MNXM236,TRUE,TRUE
arthro,MNXM1107769[e],MNXM1107769,TRUE,TRUE
arthro,MNXM1104180[e],MNXM1104180,TRUE,TRUE
arthro,MNXM1103313[e],MNXM1103313,TRUE,TRUE
arthro,MNXM8264[e],MNXM8264,TRUE,TRUE
arthro,WATER[e],WATER,FALSE,FALSE
arthro,MNXM107[e],MNXM107,TRUE,TRUE
arthro,MNXM653[e],MNXM653,TRUE,TRUE
arthro,MNXM289[e],MNXM289,TRUE,TRUE
arthro,MNXM8868[e],MNXM8868,TRUE,TRUE
arthro,MNXM741553[e],MNXM741553,TRUE,TRUE
arthro,MNXM95[e],MNXM95,TRUE,TRUE
arthro,MNXM761[e],MNXM761,TRUE,TRUE
arthro,MNXM1372394[e],MNXM1372394,TRUE,TRUE
arthro,MNXM1364416[e],MNXM1364416,TRUE,TRUE
arthro,MNXM1101289[e],MNXM1101289,TRUE,TRUE
arthro,MNXM1275[e],MNXM1275,TRUE,TRUE
arthro,MNXM1104527[e],MNXM1104527,TRUE,TRUE
arthro,MNXM440[e],MNXM440,TRUE,TRUE
arthro,MNXM128[e],MNXM128,TRUE,TRUE
arthro,MNXM1370306[e],MNXM1370306,TRUE,TRUE
arthro,MNXM126241[e],MNXM126241,TRUE,TRUE
arthro,MNXM2831[e],MNXM2831,TRUE,TRUE
arthro,MNXM732398[e],MNXM732398,TRUE,TRUE
arthro,MNXM740896[e],MNXM740896,TRUE,TRUE
arthro,MNXM1372039[e],MNXM1372039,TRUE,TRUE
arthro,MNXM1106761[e],MNXM1106761,TRUE,TRUE
arthro,MNXM27[e],MNXM27,TRUE,TRUE
arthro,MNXM8263[e],MNXM8263,TRUE,TRUE
arthro,MNXM1372251[e],MNXM1372251,TRUE,TRUE
arthro,MNXM737787[e],MNXM737787,TRUE,TRUE
arthro,MNXM733435[e],MNXM733435,TRUE,TRUE
Afu2023,MNXM2[e],MNXM2,TRUE,TRUE
Afu2023,MNXM1103965[e],MNXM1103965,TRUE,TRUE
Afu2023,MNXM1364205[e],MNXM1364205,TRUE,TRUE
Afu2023,Cluster6012[e],Cluster6012,FALSE,FALSE
Afu2023,MNXM293[e],MNXM293,TRUE,TRUE
Afu2023,MNXM1106001[e],MNXM1106001,TRUE,TRUE
Afu2023,MNXM162258[e],MNXM162258,TRUE,TRUE
Afu2023,MNXM2976[e],MNXM2976,TRUE,TRUE
Afu2023,C141[e],C141,FALSE,FALSE
Afu2023,C162[e],C162,FALSE,FALSE
Afu2023,MNXM163568[e],MNXM163568,TRUE,TRUE
Afu2023,C170[e],C170,FALSE,FALSE
Afu2023,C183[e],C183,FALSE,FALSE
Afu2023,CHEBI35759[e],CHEBI35759,FALSE,FALSE
Afu2023,MNXM3[e],MNXM3,TRUE,TRUE
Afu2023,MNXM163520[e],MNXM163520,TRUE,TRUE
Afu2023,MNXM738702[e],MNXM738702,TRUE,TRUE
Afu2023,MNXM735437[e],MNXM735437,TRUE,TRUE
Afu2023,MNXM9[e],MNXM9,TRUE,TRUE
Afu2023,MNXM13[e],MNXM13,TRUE,TRUE
Afu2023,MNXM11[e],MNXM11,TRUE,TRUE
Afu2023,MNXM16[e],MNXM16,TRUE,TRUE
Afu2023,MNXM728294[e],MNXM728294,TRUE,TRUE
Afu2023,MNXM23[e],MNXM23,TRUE,TRUE
Afu2023,MNXM21[e],MNXM21,TRUE,TRUE
Afu2023,C00025[e],C00025,FALSE,FALSE
Afu2023,MNXM1369648[e],MNXM1369648,TRUE,TRUE
Afu2023,MNXM735623[e],MNXM735623,TRUE,TRUE
Afu2023,MNXM26[e],MNXM26,TRUE,TRUE
Afu2023,MNXM46[e],MNXM46,TRUE,TRUE
Afu2023,MNXM29[e],MNXM29,TRUE,TRUE
Afu2023,MNXM25[e],MNXM25,TRUE,TRUE
Afu2023,MNXM1104802[e],MNXM1104802,TRUE,TRUE
Afu2023,MNXM735837[e],MNXM735837,TRUE,TRUE
Afu2023,MNXM738320[e],MNXM738320,TRUE,TRUE
Afu2023,MNXM45[e],MNXM45,TRUE,TRUE
Afu2023,MNXM31[e],MNXM31,TRUE,TRUE
Afu2023,MNXM39[e],MNXM39,TRUE,TRUE
Afu2023,MNXM58[e],MNXM58,TRUE,TRUE
Afu2023,MNXM739615[e],MNXM739615,TRUE,TRUE
Afu2023,MNXM727218[e],MNXM727218,TRUE,TRUE
Afu2023,MNXM739526[e],MNXM739526,TRUE,TRUE
Afu2023,MNXM37[e],MNXM37,TRUE,TRUE
Afu2023,MNXM737786[e],MNXM737786,TRUE,TRUE
Afu2023,MNXM256[e],MNXM256,TRUE,TRUE
Afu2023,MNXM738803[e],MNXM738803,TRUE,TRUE
Afu2023,MNXM73[e],MNXM73,TRUE,TRUE
Afu2023,MNXM741174[e],MNXM741174,TRUE,TRUE
Afu2023,MNXM94[e],MNXM94,TRUE,TRUE
Afu2023,MNXM741663[e],MNXM741663,TRUE,TRUE
Afu2023,MNXM76[e],MNXM76,TRUE,TRUE
Afu2023,MNXM75[e],MNXM75,TRUE,TRUE
Afu2023,MNXM117[e],MNXM117,TRUE,TRUE
Afu2023,MNXM107[e],MNXM107,TRUE,TRUE
Afu2023,MNXM167[e],MNXM167,TRUE,TRUE
Afu2023,MNXM92[e],MNXM92,TRUE,TRUE
Afu2023,MNXM726339[e],MNXM726339,TRUE,TRUE
Afu2023,MNXM1363965[e],MNXM1363965,TRUE,TRUE
Afu2023,MNXM738067[e],MNXM738067,TRUE,TRUE
Afu2023,MNXM144[e],MNXM144,TRUE,TRUE
Afu2023,MNXM80[e],MNXM80,TRUE,TRUE
Afu2023,MNXM1369194[e],MNXM1369194,TRUE,TRUE
Afu2023,MNXM188[e],MNXM188,TRUE,TRUE
Afu2023,MNXM77[e],MNXM77,TRUE,TRUE
Afu2023,MNXM90[e],MNXM90,TRUE,TRUE
Afu2023,MNXM89612[e],MNXM89612,TRUE,TRUE
Afu2023,MNXM15900[e],MNXM15900,TRUE,TRUE
Afu2023,MNXM74[e],MNXM74,TRUE,TRUE
Afu2023,MNXM732914[e],MNXM732914,TRUE,TRUE
Afu2023,MNXM93[e],MNXM93,TRUE,TRUE
Afu2023,MNXM1106760[e],MNXM1106760,TRUE,TRUE
Afu2023,MNXM1108176[e],MNXM1108176,TRUE,TRUE
Afu2023,MNXM151[e],MNXM151,TRUE,TRUE
Afu2023,MNXM729799[e],MNXM729799,TRUE,TRUE
Afu2023,MNXM156[e],MNXM156,TRUE,TRUE
Afu2023,MNXM118[e],MNXM118,TRUE,TRUE
Afu2023,MNXM134[e],MNXM134,TRUE,TRUE
Afu2023,MNXM727692[e],MNXM727692,TRUE,TRUE
Afu2023,MNXM728393[e],MNXM728393,TRUE,TRUE
Afu2023,MNXM113[e],MNXM113,TRUE,TRUE
Afu2023,MNXM168[e],MNXM168,TRUE,TRUE
Afu2023,MNXM114[e],MNXM114,TRUE,TRUE
Afu2023,MNXM98[e],MNXM98,TRUE,TRUE
Afu2023,MNXM147[e],MNXM147,TRUE,TRUE
Afu2023,MNXM216[e],MNXM216,TRUE,TRUE
Afu2023,MNXM164[e],MNXM164,TRUE,TRUE
Afu2023,MNXM131[e],MNXM131,TRUE,TRUE
Afu2023,MNXM182[e],MNXM182,TRUE,TRUE
Afu2023,MNXM222[e],MNXM222,TRUE,TRUE
Afu2023,MNXM739606[e],MNXM739606,TRUE,TRUE
Afu2023,MNXM162260[e],MNXM162260,TRUE,TRUE
Afu2023,MNXM210[e],MNXM210,TRUE,TRUE
Afu2023,MNXM138[e],MNXM138,TRUE,TRUE
Afu2023,MNXM729094[e],MNXM729094,TRUE,TRUE
Afu2023,MNXM328[e],MNXM328,TRUE,TRUE
Afu2023,MNXM217[e],MNXM217,TRUE,TRUE
Afu2023,MNXM734573[e],MNXM734573,TRUE,TRUE
Afu2023,MNXM738131[e],MNXM738131,TRUE,TRUE
Afu2023,MNXM199[e],MNXM199,TRUE,TRUE
Afu2023,MNXM460[e],MNXM460,TRUE,TRUE
Afu2023,MNXM726888[e],MNXM726888,TRUE,TRUE
Afu2023,MNXM179[e],MNXM179,TRUE,TRUE
Afu2023,MNXM142[e],MNXM142,TRUE,TRUE
Afu2023,MNXM218[e],MNXM218,TRUE,TRUE
Afu2023,MNXM1102441[e],MNXM1102441,TRUE,TRUE
Afu2023,MNXM727604[e],MNXM727604,TRUE,TRUE
Afu2023,MNXM1370094[e],MNXM1370094,TRUE,TRUE
Afu2023,MNXM165[e],MNXM165,TRUE,TRUE
Afu2023,MNXM212[e],MNXM212,TRUE,TRUE
Afu2023,MNXM544[e],MNXM544,TRUE,TRUE
Afu2023,MNXM738877[e],MNXM738877,TRUE,TRUE
Afu2023,MNXM1137687[e],MNXM1137687,TRUE,TRUE
Afu2023,MNXM733114[e],MNXM733114,TRUE,TRUE
Afu2023,MNXM732399[e],MNXM732399,TRUE,TRUE
Afu2023,MNXM282[e],MNXM282,TRUE,TRUE
Afu2023,MNXM588[e],MNXM588,TRUE,TRUE
Afu2023,MNXM108[e],MNXM108,TRUE,TRUE
Afu2023,MNXM274[e],MNXM274,TRUE,TRUE
Afu2023,MNXM270[e],MNXM270,TRUE,TRUE
Afu2023,MNXM285[e],MNXM285,TRUE,TRUE
Afu2023,MNXM341[e],MNXM341,TRUE,TRUE
Afu2023,MNXM91126[e],MNXM91126,TRUE,TRUE
Afu2023,MNXM732487[e],MNXM732487,TRUE,TRUE
Afu2023,MNXM353[e],MNXM353,TRUE,TRUE
Afu2023,MNXM734589[e],MNXM734589,TRUE,TRUE
Afu2023,MNXM1105027[e],MNXM1105027,TRUE,TRUE
Afu2023,MNXM735946[e],MNXM735946,TRUE,TRUE
Afu2023,MNXM258[e],MNXM258,TRUE,TRUE
Afu2023,C00288[e],C00288,FALSE,FALSE
Afu2023,MNXM334[e],MNXM334,TRUE,TRUE
Afu2023,MNXM736788[e],MNXM736788,TRUE,TRUE
Afu2023,MNXM735691[e],MNXM735691,TRUE,TRUE
Afu2023,MNXM597[e],MNXM597,TRUE,TRUE
Afu2023,MNXM89661[e],MNXM89661,TRUE,TRUE
Afu2023,MNXM124[e],MNXM124,TRUE,TRUE
Afu2023,MNXM731078[e],MNXM731078,TRUE,TRUE
Afu2023,MNXM732470[e],MNXM732470,TRUE,TRUE
Afu2023,MNXM733142[e],MNXM733142,TRUE,TRUE
Afu2023,MNXM533[e],MNXM533,TRUE,TRUE
Afu2023,MNXM1106181[e],MNXM1106181,TRUE,TRUE
Afu2023,MNXM192[e],MNXM192,TRUE,TRUE
Afu2023,MNXM734080[e],MNXM734080,TRUE,TRUE
Afu2023,MNXM187[e],MNXM187,TRUE,TRUE
Afu2023,MNXM441[e],MNXM441,TRUE,TRUE
Afu2023,MNXM322[e],MNXM322,TRUE,TRUE
Afu2023,MNXM510[e],MNXM510,TRUE,TRUE
Afu2023,MNXM761[e],MNXM761,TRUE,TRUE
Afu2023,MNXM174[e],MNXM174,TRUE,TRUE
Afu2023,MNXM401[e],MNXM401,TRUE,TRUE
Afu2023,C00392[e],C00392,FALSE,FALSE
Afu2023,MNXM231[e],MNXM231,TRUE,TRUE
Afu2023,MNXM1107824[e],MNXM1107824,TRUE,TRUE
Afu2023,MNXM162425[e],MNXM162425,TRUE,TRUE
Afu2023,MNXM333[e],MNXM333,TRUE,TRUE
Afu2023,MNXM405[e],MNXM405,TRUE,TRUE
Afu2023,MNXM792[e],MNXM792,TRUE,TRUE
Afu2023,MNXM355[e],MNXM355,TRUE,TRUE
Afu2023,MNXM394[e],MNXM394,TRUE,TRUE
Afu2023,MNXM735090[e],MNXM735090,TRUE,TRUE
Afu2023,MNXM733717[e],MNXM733717,TRUE,TRUE
Afu2023,MNXM338[e],MNXM338,TRUE,TRUE
Afu2023,MNXM821[e],MNXM821,TRUE,TRUE
Afu2023,MNXM603[e],MNXM603,TRUE,TRUE
Afu2023,MNXM1108339[e],MNXM1108339,TRUE,TRUE
Afu2023,MNXM602[e],MNXM602,TRUE,TRUE
Afu2023,MNXM1608[e],MNXM1608,TRUE,TRUE
Afu2023,MNXM584[e],MNXM584,TRUE,TRUE
Afu2023,MNXM713[e],MNXM713,TRUE,TRUE
Afu2023,MNXM91617[e],MNXM91617,TRUE,TRUE
Afu2023,MNXM740330[e],MNXM740330,TRUE,TRUE
Afu2023,MNXM729662[e],MNXM729662,TRUE,TRUE
Afu2023,MNXM421[e],MNXM421,TRUE,TRUE
Afu2023,MNXM229[e],MNXM229,TRUE,TRUE
Afu2023,MNXM473[e],MNXM473,TRUE,TRUE
Afu2023,MNXM498[e],MNXM498,TRUE,TRUE
Afu2023,MNXM730[e],MNXM730,TRUE,TRUE
Afu2023,MNXM275[e],MNXM275,TRUE,TRUE
Afu2023,MNXM721[e],MNXM721,TRUE,TRUE
Afu2023,MNXM518[e],MNXM518,TRUE,TRUE
Afu2023,MNXM735207[e],MNXM735207,TRUE,TRUE
Afu2023,MNXM1105855[e],MNXM1105855,TRUE,TRUE
Afu2023,MNXM1370176[e],MNXM1370176,TRUE,TRUE
Afu2023,MNXM1363948[e],MNXM1363948,TRUE,TRUE
Afu2023,MNXM92305[e],MNXM92305,TRUE,TRUE
Afu2023,MNXM737238[e],MNXM737238,TRUE,TRUE
Afu2023,MNXM408[e],MNXM408,TRUE,TRUE
Afu2023,MNXM736685[e],MNXM736685,TRUE,TRUE
Afu2023,MNXM730078[e],MNXM730078,TRUE,TRUE
Afu2023,MNXM744[e],MNXM744,TRUE,TRUE
Afu2023,MNXM364[e],MNXM364,TRUE,TRUE
Afu2023,MNXM1734[e],MNXM1734,TRUE,TRUE
Afu2023,MNXM2074[e],MNXM2074,TRUE,TRUE
Afu2023,MNXM1107213[e],MNXM1107213,TRUE,TRUE
Afu2023,MNXM662[e],MNXM662,TRUE,TRUE
Afu2023,MNXM732202[e],MNXM732202,TRUE,TRUE
Afu2023,MNXM663[e],MNXM663,TRUE,TRUE
Afu2023,MNXM726864[e],MNXM726864,TRUE,TRUE
Afu2023,MNXM1103551[e],MNXM1103551,TRUE,TRUE
Afu2023,MNXM491[e],MNXM491,TRUE,TRUE
Afu2023,MNXM1456[e],MNXM1456,TRUE,TRUE
Afu2023,MNXM729302[e],MNXM729302,TRUE,TRUE
Afu2023,MNXM683[e],MNXM683,TRUE,TRUE
Afu2023,MNXM670[e],MNXM670,TRUE,TRUE
Afu2023,C01507[e],C01507,FALSE,FALSE
Afu2023,MNXM236[e],MNXM236,TRUE,TRUE
Afu2023,MNXM738834[e],MNXM738834,TRUE,TRUE
Afu2023,MNXM1653[e],MNXM1653,TRUE,TRUE
Afu2023,MNXM729340[e],MNXM729340,TRUE,TRUE
Afu2023,MNXM1226[e],MNXM1226,TRUE,TRUE
Afu2023,MNXM741449[e],MNXM741449,TRUE,TRUE
Afu2023,MNXM1233[e],MNXM1233,TRUE,TRUE
Afu2023,MNXM736942[e],MNXM736942,TRUE,TRUE
Afu2023,MNXM90412[e],MNXM90412,TRUE,TRUE
Afu2023,MNXM964[e],MNXM964,TRUE,TRUE
Afu2023,MNXM1133941[e],MNXM1133941,TRUE,TRUE
Afu2023,MNXM1018[e],MNXM1018,TRUE,TRUE
Afu2023,MNXM1698[e],MNXM1698,TRUE,TRUE
Afu2023,MNXM726677[e],MNXM726677,TRUE,TRUE
Afu2023,MNXM2604[e],MNXM2604,TRUE,TRUE
Afu2023,MNXM730929[e],MNXM730929,TRUE,TRUE
Afu2023,MNXM1364345[e],MNXM1364345,TRUE,TRUE
Afu2023,MNXM681265[e],MNXM681265,TRUE,TRUE
Afu2023,MNXM1392[e],MNXM1392,TRUE,TRUE
Afu2023,MNXM555[e],MNXM555,TRUE,TRUE
Afu2023,MNXM1107997[e],MNXM1107997,TRUE,TRUE
Afu2023,MNXM731707[e],MNXM731707,TRUE,TRUE
Afu2023,MNXM1422[e],MNXM1422,TRUE,TRUE
Afu2023,MNXM728841[e],MNXM728841,TRUE,TRUE
Afu2023,MNXM660[e],MNXM660,TRUE,TRUE
Afu2023,MNXM738369[e],MNXM738369,TRUE,TRUE
Afu2023,MNXM1109[e],MNXM1109,TRUE,TRUE
Afu2023,MNXM2476[e],MNXM2476,TRUE,TRUE
Afu2023,MNXM162239[e],MNXM162239,TRUE,TRUE
Afu2023,MNXM737264[e],MNXM737264,TRUE,TRUE
Afu2023,MNXM950[e],MNXM950,TRUE,TRUE
Afu2023,MNXM3919[e],MNXM3919,TRUE,TRUE
Afu2023,MNXM1092627[e],MNXM1092627,TRUE,TRUE
Afu2023,MNXM97101[e],MNXM97101,TRUE,TRUE
Afu2023,MNXM725459[e],MNXM725459,TRUE,TRUE
Afu2023,MNXM5188[e],MNXM5188,TRUE,TRUE
Afu2023,MNXM1371083[e],MNXM1371083,TRUE,TRUE
Afu2023,CHEBI15446[e],CHEBI15446,FALSE,FALSE
Afu2023,CHEBI17309[e],CHEBI17309,FALSE,FALSE
Afu2023,MNXM736635[e],MNXM736635,TRUE,TRUE
Afu2023,CHEBI28223[e],CHEBI28223,FALSE,FALSE
Afu2023,MNXM726710[e],MNXM726710,TRUE,TRUE
Afu2023,CHEBI37671[e],CHEBI37671,FALSE,FALSE
Afu2023,CHEBI48943[e],CHEBI48943,FALSE,FALSE
Afu2023,CHEBI48945[e],CHEBI48945,FALSE,FALSE
Afu2023,Cluster582[e],Cluster582,FALSE,FALSE
Afu2023,Cluster6035[e],Cluster6035,FALSE,FALSE
Afu2023,MNXM112[e],MNXM112,TRUE,TRUE
Afu2023,MNXM732619[e],MNXM732619,TRUE,TRUE
Afu2023,MNXM1372910[e],MNXM1372910,TRUE,TRUE
Afu2023,MNXM147448[e],MNXM147448,TRUE,TRUE
Afu2023,MNXM279[e],MNXM279,TRUE,TRUE
Afu2023,MNXM163364[e],MNXM163364,TRUE,TRUE
Afu2023,MNXM731895[e],MNXM731895,TRUE,TRUE
Afu2023,MNXM735103[e],MNXM735103,TRUE,TRUE
Afu2023,MNXM8[e],MNXM8,TRUE,TRUE
Afu2023,MNXM793[e],MNXM793,TRUE,TRUE
Afu2023,MNXM1102731[e],MNXM1102731,TRUE,TRUE
Afu2023,MNXM737961[e],MNXM737961,TRUE,TRUE
Afu2023,B00001[e],B00001,FALSE,FALSE
Afu2023,MNXM1372293[e],MNXM1372293,TRUE,TRUE
Afu2023,MNXM727697[e],MNXM727697,TRUE,TRUE
Afu2023,MNXM728399[e],MNXM728399,TRUE,TRUE
Afu2023,MNXM1103817[e],MNXM1103817,TRUE,TRUE
Afu2023,MNXM730394[e],MNXM730394,TRUE,TRUE
Afu2023,MNXM727276[e],MNXM727276,TRUE,TRUE
Afu2023,MNXM729259[e],MNXM729259,TRUE,TRUE
Afu2023,MNXM728506[e],MNXM728506,TRUE,TRUE
Afu2023,B00002[e],B00002,FALSE,FALSE
Afu2023,MNXM731264[e],MNXM731264,TRUE,TRUE
Afu2023,MNXM50671[e],MNXM50671,TRUE,TRUE
Afu2023,MNXM2081[e],MNXM2081,TRUE,TRUE
Afu2023,MNXM376[e],MNXM376,TRUE,TRUE
Afu2023,MNXM740100[e],MNXM740100,TRUE,TRUE
Afu2023,MNXM205[e],MNXM205,TRUE,TRUE
Afu2023,MNXM1107929[e],MNXM1107929,TRUE,TRUE
Afu2023,MNXM741124[e],MNXM741124,TRUE,TRUE
Afu2023,MNXM738847[e],MNXM738847,TRUE,TRUE
Afu2023,MNXM1370998[e],MNXM1370998,TRUE,TRUE
Afu2023,MNXM890[e],MNXM890,TRUE,TRUE
Afu2023,MNXM6781[e],MNXM6781,TRUE,TRUE
Afu2023,MNXM8288[e],MNXM8288,TRUE,TRUE
Afu2023,MNXM40586[e],MNXM40586,TRUE,TRUE
Afu2023,MNXM730842[e],MNXM730842,TRUE,TRUE
Afu2023,MNXM738620[e],MNXM738620,TRUE,TRUE
Afu2023,MNXM7700[e],MNXM7700,TRUE,TRUE
Afu2023,MNXM1363693[e],MNXM1363693,TRUE,TRUE
Afu2023,MNXM5169[e],MNXM5169,TRUE,TRUE
Afu2023,MNXM730292[e],MNXM730292,TRUE,TRUE
Afu2023,MNXM1106046[e],MNXM1106046,TRUE,TRUE
Afu2023,MNXM8636[e],MNXM8636,TRUE,TRUE
Afu2023,MNXM91597[e],MNXM91597,TRUE,TRUE
Afu2023,MNXM1105933[e],MNXM1105933,TRUE,TRUE
Afu2023,MNXM91318[e],MNXM91318,TRUE,TRUE
Afu2023,MNXM725920[e],MNXM725920,TRUE,TRUE
Afu2023,MNXM175[e],MNXM175,TRUE,TRUE
Afu2023,MNXM162533[e],MNXM162533,TRUE,TRUE
Afu2023,MNXM734122[e],MNXM734122,TRUE,TRUE
Afu2023,MNXM5165[e],MNXM5165,TRUE,TRUE
Afu2023,MNXM729037[e],MNXM729037,TRUE,TRUE
Afu2023,MNXM90975[e],MNXM90975,TRUE,TRUE
Afu2023,MNXM736486[e],MNXM736486,TRUE,TRUE
Afu2023,MNXM145923[e],MNXM145923,TRUE,TRUE
Afu2023,MNXM738533[e],MNXM738533,TRUE,TRUE
Afu2023,MNXM148271[e],MNXM148271,TRUE,TRUE
Afu2023,MNXM148228[e],MNXM148228,TRUE,TRUE
Afu2023,MNXM1888[e],MNXM1888,TRUE,TRUE
Afu2023,MNXM162682[e],MNXM162682,TRUE,TRUE
Afu2023,MNXM736709[e],MNXM736709,TRUE,TRUE
Afu2023,MNXM148369[e],MNXM148369,TRUE,TRUE
Afu2023,MNXM148361[e],MNXM148361,TRUE,TRUE
Afu2023,MNXM17[e],MNXM17,TRUE,TRUE
Afu2023,MNXM11643[e],MNXM11643,TRUE,TRUE
Afu2023,MNXM727101[e],MNXM727101,TRUE,TRUE
Afu2023,MNXM8637[e],MNXM8637,TRUE,TRUE
Afu2023,MNXM734903[e],MNXM734903,TRUE,TRUE
Afu2023,MNXM4339[e],MNXM4339,TRUE,TRUE
Afu2023,MNXM727408[e],MNXM727408,TRUE,TRUE
Afu2023,MNXM730705[e],MNXM730705,TRUE,TRUE
Afu2023,MNXM5183[e],MNXM5183,TRUE,TRUE
Afu2023,MNXM92326[e],MNXM92326,TRUE,TRUE
Afu2023,MNXM8695[e],MNXM8695,TRUE,TRUE
Afu2023,MNXM8691[e],MNXM8691,TRUE,TRUE
Afu2023,MNXM727122[e],MNXM727122,TRUE,TRUE
