orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
cpd00203__91__c0__93__,cpd00203,MNXM733153,MNXM733153[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00204__91__c0__93__,cpd00204,MNXM726637,MNXM726637[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00204__91__e0__93__,cpd00204,MNXM726637,MNXM726637[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00205__91__c0__93__,cpd00205,MNXM95,MNXM95[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00205__91__e0__93__,cpd00205,MNXM95,MNXM95[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00207__91__c0__93__,cpd00207,MNXM733114,MNXM733114[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00207__91__e0__93__,cpd00207,MNXM733114,MNXM733114[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00208__91__c0__93__,cpd00208,MNXM734837,MNXM734837[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00208__91__e0__93__,cpd00208,MNXM734837,MNXM734837[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00209__91__c0__93__,cpd00209,MNXM732398,MNXM732398[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00209__91__e0__93__,cpd00209,MNXM732398,MNXM732398[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00213__91__c0__93__,cpd00213,MNXM1024,MNXM1024[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00214__91__c0__93__,cpd00214,MNXM108,MNXM108[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00216__91__c0__93__,cpd00216,MNXM337,MNXM337[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
cpd00218__91__c0__93__,cpd00218,MNXM274,MNXM274[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, seed"
