orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
s[0834],s,MNXM1364134,MNXM1364134[m],m,TRUE,MetanetX conversion,FALSE,kegg
s[0835],s,MNXM1364134,MNXM1364134[n],n,TRUE,MetanetX conversion,FALSE,kegg
s[0836],s,MNXM984,MNXM984[m],m,TRUE,MetanetX conversion,FALSE,kegg
s[0837],s,MNXM732620,MNXM732620[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0838],s,MNXM732620,MNXM732620[m],m,TRUE,MetanetX conversion,FALSE,kegg
s[0840],s,MNXM732620,MNXM732620[p],p,TRUE,MetanetX conversion,FALSE,kegg
s[0841],s,MNXM1366923,MNXM1366923[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0843],s,MNXM732487,MNXM732487[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0845],s,s,s[lp],lp,FALSE,Unchanged,FALSE,None
s[0846],s,MNXM1104559,MNXM1104559[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0847],s,MNXM741223,MNXM741223[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0848],s,MNXM741223,MNXM741223[m],m,TRUE,MetanetX conversion,FALSE,kegg
s[0849],s,MNXM1101868,MNXM1101868[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0850],s,MNXM518,MNXM518[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0852],s,MNXM518,MNXM518[m],m,TRUE,MetanetX conversion,FALSE,kegg
s[0853],s,MNXM383,MNXM383[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0854],s,MNXM383,MNXM383[m],m,TRUE,MetanetX conversion,FALSE,kegg
s[0855],s,MNXM315,MNXM315[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0856],s,MNXM1103335,MNXM1103335[c],c,TRUE,MetanetX conversion,FALSE,kegg
s[0861],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0862],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0863],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0864],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0865],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0866],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0867],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0868],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0869],s,s,s[m],m,FALSE,Unchanged,FALSE,None
