orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
m0375__91__e0__93__,m0375,MNXM738834,MNXM738834[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0376__91__c0__93__,m0376,MNXM686,MNXM686[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0377__91__c0__93__,m0377,MNXM411,MNXM411[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0378__91__c0__93__,m0378,MNXM737371,MNXM737371[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0379__91__m0__93__,m0379,MNXM77,MNXM77[m],m,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0380__91__c0__93__,m0380,MNXM739481,MNXM739481[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0381__91__c0__93__,m0381,MNXM32478,MNXM32478[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0382__91__c0__93__,m0382,MNXM286,MNXM286[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0383__91__m0__93__,m0383,MNXM746,MNXM746[m],m,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0384__91__e0__93__,m0384,MNXM108,MNXM108[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0385__91__c0__93__,m0385,MNXM820,MNXM820[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0386__91__c0__93__,m0386,MNXM113,MNXM113[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0387__91__c0__93__,m0387,MNXM736709,MNXM736709[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0388__91__c0__93__,m0388,MNXM337,MNXM337[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0389__91__c0__93__,m0389,MNXM759,MNXM759[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0390__91__c0__93__,m0390,MNXM738834,MNXM738834[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0391__91__c0__93__,m0391,MNXM243,MNXM243[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0392__91__c0__93__,m0392,MNXM77,MNXM77[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0393__91__c0__93__,m0393,MNXM188,MNXM188[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0394__91__c0__93__,m0394,MNXM405,MNXM405[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0396__91__c0__93__,m0396,MNXM309,MNXM309[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0397__91__m0__93__,m0397,MNXM305,MNXM305[m],m,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0398__91__c0__93__,m0398,MNXM1107213,MNXM1107213[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0399__91__c0__93__,m0399,MNXM554,MNXM554[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0400__91__c0__93__,m0400,MNXM310,MNXM310[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0401__91__c0__93__,m0401,MNXM1482,MNXM1482[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0402__91__c0__93__,m0402,MNXM54306,MNXM54306[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0403__91__c0__93__,m0403,MNXM40579,MNXM40579[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0404__91__c0__93__,m0404,MNXM69,MNXM69[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0405__91__c0__93__,m0405,MNXM263,MNXM263[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0406__91__m0__93__,m0406,MNXM263,MNXM263[m],m,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0407__91__c0__93__,m0407,MNXM739680,MNXM739680[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0408__91__c0__93__,m0408,MNXM145,MNXM145[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0409__91__c0__93__,m0409,MNXM417,MNXM417[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0410__91__c0__93__,m0410,MNXM11,MNXM11[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0411__91__c0__93__,m0411,MNXM727928,MNXM727928[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0412__91__c0__93__,m0412,MNXM726039,MNXM726039[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
m0413__91__c0__93__,m0413,MNXM404,MNXM404[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, seed, kegg"
