orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
mal[c],mal,mal,mal[internal_s],internal_s,FALSE,Unchanged,FALSE
qh2[c],qh2,MNXM9199,MNXM9199[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
coa[c],coa,MNXM727276,MNXM727276[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
malylcoa[c],malylcoa,MNXM730063,MNXM730063[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
accoa[c],accoa,MNXM1104266,MNXM1104266[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
ala__L[c],ala__L,MNXM1105732,MNXM1105732[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
pyr[c],pyr,MNXM23,MNXM23[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
aacoa[c],aacoa,MNXM1103802,MNXM1103802[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
nadph[c],nadph,MNXM738702,MNXM738702[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
3hbcoa__R[c],3hbcoa__R,MNXM1364288,MNXM1364288[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
phb[c],phb,MNXM1093961,MNXM1093961[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
succoa[c],succoa,MNXM1104774,MNXM1104774[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
succ[c],succ,MNXM25,MNXM25[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
ctncoa[c],ctncoa,MNXM1092738,MNXM1092738[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
ethmalcoa[c],ethmalcoa,MNXM1104259,MNXM1104259[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
mmalcoa[c],mmalcoa,mmalcoa,mmalcoa[internal_s],internal_s,FALSE,Unchanged,FALSE
ppcoa[c],ppcoa,MNXM1364414,MNXM1364414[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
hco3[c],hco3,MNXM1094693,MNXM1094693[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
mmcoa__S[c],mmcoa__S,MNXM1107904,MNXM1107904[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
cit[c],cit,MNXM1107752,MNXM1107752[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
akg[c],akg,MNXM1369648,MNXM1369648[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
fum[c],fum,MNXM737340,MNXM737340[internal_s],internal_s,TRUE,MetanetX conversion,FALSE
