orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
M00404[e],M00404,M00404,M00404[e],e,FALSE,Unchanged,FALSE
M00240[c],M00240,M00240,M00240[c],c,FALSE,Unchanged,FALSE
M01001[e],M01001,M01001,M01001[e],e,FALSE,Unchanged,FALSE
M00812[e],M00812,M00812,M00812[e],e,FALSE,Unchanged,FALSE
M01004[e],M01004,M01004,M01004[e],e,FALSE,Unchanged,FALSE
M01004[c],M01004,M01004,M01004[c],c,FALSE,Unchanged,FALSE
M01158[e],M01158,M01158,M01158[e],e,FALSE,Unchanged,FALSE
M01158[c],M01158,M01158,M01158[c],c,FALSE,Unchanged,FALSE
M00034[e],M00034,MNXM2885,MNXM2885[e],e,TRUE,MetanetX conversion,FALSE
M00884[c],M00884,M00884,M00884[c],c,FALSE,Unchanged,FALSE
M00927[c],M00927,MNXM14691,MNXM14691[c],c,TRUE,MetanetX conversion,FALSE
M01176[c],M01176,M01176,M01176[c],c,FALSE,Unchanged,FALSE
M00652[c],M00652,M00652,M00652[c],c,FALSE,Unchanged,FALSE
M01462[c],M01462,MNXM1524623,MNXM1524623[c],c,TRUE,MetanetX conversion,FALSE
M03159[c],M03159,MNXM1364450,MNXM1364450[c],c,TRUE,MetanetX conversion,FALSE
M00634[c],M00634,M00634,M00634[c],c,FALSE,Unchanged,FALSE
M00299[c],M00299,M00299,M00299[c],c,FALSE,Unchanged,FALSE
M00071[c],M00071,MNXM1101943,MNXM1101943[c],c,TRUE,MetanetX conversion,FALSE
M02508[c],M02508,M02508,M02508[c],c,FALSE,Unchanged,FALSE
M03088[c],M03088,M03088,M03088[c],c,FALSE,Unchanged,FALSE
M03089[c],M03089,M03089,M03089[c],c,FALSE,Unchanged,FALSE
M01293[c],M01293,M01293,M01293[c],c,FALSE,Unchanged,FALSE
M00784[c],M00784,M00784,M00784[c],c,FALSE,Unchanged,FALSE
M01294[c],M01294,MNXM1524621,MNXM1524621[c],c,TRUE,MetanetX conversion,FALSE
M01548[c],M01548,M01548,M01548[c],c,FALSE,Unchanged,FALSE
M01297[c],M01297,MNXM15762,MNXM15762[c],c,TRUE,MetanetX conversion,FALSE
M01907[c],M01907,M01907,M01907[c],c,FALSE,Unchanged,FALSE
M01300[c],M01300,MNXM10605,MNXM10605[c],c,TRUE,MetanetX conversion,FALSE
M01633[c],M01633,M01633,M01633[c],c,FALSE,Unchanged,FALSE
M01302[c],M01302,MNXM15767,MNXM15767[c],c,TRUE,MetanetX conversion,FALSE
M01908[c],M01908,M01908,M01908[c],c,FALSE,Unchanged,FALSE
M01303[c],M01303,M01303,M01303[c],c,FALSE,Unchanged,FALSE
M01498[c],M01498,MNXM45901,MNXM45901[c],c,TRUE,MetanetX conversion,FALSE
M01304[c],M01304,M01304,M01304[c],c,FALSE,Unchanged,FALSE
M01459[c],M01459,MNXM1542318,MNXM1542318[c],c,TRUE,MetanetX conversion,FALSE
M01305[c],M01305,M01305,M01305[c],c,FALSE,Unchanged,FALSE
M01636[c],M01636,M01636,M01636[c],c,FALSE,Unchanged,FALSE
M01306[c],M01306,M01306,M01306[c],c,FALSE,Unchanged,FALSE
M02074[c],M02074,M02074,M02074[c],c,FALSE,Unchanged,FALSE
M01307[c],M01307,M01307,M01307[c],c,FALSE,Unchanged,FALSE
M01733[c],M01733,M01733,M01733[c],c,FALSE,Unchanged,FALSE
M01308[c],M01308,M01308,M01308[c],c,FALSE,Unchanged,FALSE
M01683[c],M01683,M01683,M01683[c],c,FALSE,Unchanged,FALSE
M01309[c],M01309,M01309,M01309[c],c,FALSE,Unchanged,FALSE
M01843[c],M01843,M01843,M01843[c],c,FALSE,Unchanged,FALSE
M01310[c],M01310,MNXM1368932,MNXM1368932[c],c,TRUE,MetanetX conversion,FALSE
M02075[c],M02075,M02075,M02075[c],c,FALSE,Unchanged,FALSE
M00702[c],M00702,MNXM1371991,MNXM1371991[c],c,TRUE,MetanetX conversion,FALSE
M01781[c],M01781,M01781,M01781[c],c,FALSE,Unchanged,FALSE
M01311[c],M01311,M01311,M01311[c],c,FALSE,Unchanged,FALSE
M01684[c],M01684,M01684,M01684[c],c,FALSE,Unchanged,FALSE
M01301[c],M01301,MNXM15768,MNXM15768[c],c,TRUE,MetanetX conversion,FALSE
M01839[c],M01839,M01839,M01839[c],c,FALSE,Unchanged,FALSE
M01968[c],M01968,M01968,M01968[c],c,FALSE,Unchanged,FALSE
M02823[c],M02823,M02823,M02823[c],c,FALSE,Unchanged,FALSE
M02824[c],M02824,M02824,M02824[c],c,FALSE,Unchanged,FALSE
M02825[c],M02825,M02825,M02825[c],c,FALSE,Unchanged,FALSE
M02121[c],M02121,M02121,M02121[c],c,FALSE,Unchanged,FALSE
M02819[c],M02819,M02819,M02819[c],c,FALSE,Unchanged,FALSE
M02280[c],M02280,M02280,M02280[c],c,FALSE,Unchanged,FALSE
M02923[c],M02923,M02923,M02923[c],c,FALSE,Unchanged,FALSE
M01665[c],M01665,M01665,M01665[c],c,FALSE,Unchanged,FALSE
M01703[c],M01703,M01703,M01703[c],c,FALSE,Unchanged,FALSE
M02326[c],M02326,M02326,M02326[c],c,FALSE,Unchanged,FALSE
M01698[c],M01698,M01698,M01698[c],c,FALSE,Unchanged,FALSE
M01578[c],M01578,M01578,M01578[c],c,FALSE,Unchanged,FALSE
M02937[c],M02937,M02937,M02937[c],c,FALSE,Unchanged,FALSE
M00608[c],M00608,M00608,M00608[c],c,FALSE,Unchanged,FALSE
M00341[c],M00341,MNXM729337,MNXM729337[c],c,TRUE,MetanetX conversion,FALSE
M00348[c],M00348,M00348,M00348[c],c,FALSE,Unchanged,FALSE
M01010[c],M01010,M01010,M01010[c],c,FALSE,Unchanged,FALSE
M03937[c],M03937,M03937,M03937[c],c,FALSE,Unchanged,FALSE
M02329[c],M02329,M02329,M02329[c],c,FALSE,Unchanged,FALSE
M03936[c],M03936,M03936,M03936[c],c,FALSE,Unchanged,FALSE
M03939[c],M03939,M03939,M03939[c],c,FALSE,Unchanged,FALSE
M03940[c],M03940,M03940,M03940[c],c,FALSE,Unchanged,FALSE
M02046[c],M02046,M02046,M02046[c],c,FALSE,Unchanged,FALSE
M00574[c],M00574,M00574,M00574[c],c,FALSE,Unchanged,FALSE
M00619[c],M00619,M00619,M00619[c],c,FALSE,Unchanged,FALSE
M02919[c],M02919,M02919,M02919[c],c,FALSE,Unchanged,FALSE
M01987[c],M01987,M01987,M01987[c],c,FALSE,Unchanged,FALSE
M00893[c],M00893,M00893,M00893[c],c,FALSE,Unchanged,FALSE
M01945[c],M01945,M01945,M01945[c],c,FALSE,Unchanged,FALSE
M01914[c],M01914,M01914,M01914[c],c,FALSE,Unchanged,FALSE
M02324[c],M02324,M02324,M02324[c],c,FALSE,Unchanged,FALSE
M01816[c],M01816,MNXM1542352,MNXM1542352[c],c,TRUE,MetanetX conversion,FALSE
M01027[c],M01027,M01027,M01027[c],c,FALSE,Unchanged,FALSE
M01883[c],M01883,MNXM1542361,MNXM1542361[c],c,TRUE,MetanetX conversion,FALSE
M01986[c],M01986,M01986,M01986[c],c,FALSE,Unchanged,FALSE
M00500[c],M00500,MNXM1524596,MNXM1524596[c],c,TRUE,MetanetX conversion,FALSE
M00589[c],M00589,M00589,M00589[c],c,FALSE,Unchanged,FALSE
M00247[c],M00247,M00247,M00247[c],c,FALSE,Unchanged,FALSE
M00018[c],M00018,MNXM146661,MNXM146661[c],c,TRUE,MetanetX conversion,FALSE
M00308[c],M00308,M00308,M00308[c],c,FALSE,Unchanged,FALSE
M03248[c],M03248,M03248,M03248[c],c,FALSE,Unchanged,FALSE
M03548[c],M03548,M03548,M03548[c],c,FALSE,Unchanged,FALSE
M00378[e],M00378,M00378,M00378[e],e,FALSE,Unchanged,FALSE
M00139[e],M00139,M00139,M00139[e],e,FALSE,Unchanged,FALSE
M03210[e],M03210,M03210,M03210[e],e,FALSE,Unchanged,FALSE
